"doy","mint_C","maxt_C","airt_C","co2_ppm","swrad_MJm2day","vpd_kPa","precip_kgm2s","wind_spd_ms"
1,2.677,10.264,5.605,342.211,0.7129728,0.0425,0.000366828703703704,8.241
2,6.905,9.375,8.32,339.538,1.5338592,0.0161,9.29282407407407e-05,7.343
3,0.69,8.39,6.694,338.888,2.0013696,0.0051,1.3587962962963e-05,6.025
4,0.743,7.751,3.778,344.788,3.2402592,0.0149,2.22222222222222e-06,5.379
5,0.191,7.543,3.667,347.481,3.0463776,0.0103,5.55555555555556e-07,4.023
6,-2.903,6.678,1.225,356.699,3.4966944,0.0032,1.15740740740741e-07,1.96
7,-4.35,-0.102,-2.538,377.363,2.1847104,0.0018,1.03009259259259e-06,0.529
8,-4.419,3.403,-0.013,367.311,1.7713728,0.0088,9.14351851851852e-07,2.838
9,0.941,5.068,2.355,354.058,3.1189536,0.1104,8.10185185185185e-08,6.965
10,-1.595,5.249,2.378,355.382,2.7175392,0.0192,2.77777777777778e-07,5.229
11,4.098,6.953,5.24,354.253,1.7941824,0.0095,1.22685185185185e-06,4.764
12,0.92,4.957,3.234,355.117,0.9069408,0.0118,7.29166666666667e-06,3.075
13,0.653,4.999,2.667,357.164,2.2441536,0.0032,2.30324074074074e-06,1.873
14,-1.047,4.478,1.968,356.137,3.125088,0.0027,3.99305555555556e-06,2.374
15,-3.653,3.494,-0.649,349.239,3.832272,0.0114,0,1.975
16,-1.872,4.595,0.716,352.975,4.4130528,0.033,2.88194444444444e-06,5.344
17,-6.909,1.071,-2.543,358.579,3.97224,0.0018,1.38888888888889e-07,1.822
18,-7.142,3.382,-3.182,361.058,4.3123968,0.002,0,2.176
19,-4.575,6.112,1.487,354.186,3.6671616,0.1019,4.16666666666667e-07,6.118
20,5.722,10.13,7.947,347.08,1.7364672,0.0066,0.000272337962962963,11.068
21,5.719,12.89,9.387,343.278,0.8204544,0.0406,0.000758391203703704,14.876
22,4.16,7.32,6.075,347.095,2.6660448,0.0522,1.6412037037037e-05,11.801
23,4.918,13.61,10.075,338.573,0.962928,0.0869,0.000383912037037037,14.294
24,2.509,10,7.311,347.177,2.6522208,0.0735,2.46527777777778e-06,8.367
25,6.369,14.26,11.264,342.959,2.29608,0.0378,0.000141203703703704,9.203
26,2.197,8.87,5.738,347.494,5.0149152,0.0815,5.40162037037037e-05,8.221
27,6.634,11.02,8.653,346.273,2.6597376,0.0945,6.99074074074074e-06,8.444
28,5.536,13.37,10.078,343.786,1.6841088,0.066,4.11111111111111e-05,8.752
29,0.736,5.679,3.916,351.55,2.6453088,0.0108,0.000212453703703704,3.429
30,-1.993,7.984,2.874,354.463,4.279824,0.0956,0,3.555
31,1.448,10.97,6.91,343.212,1.3356576,0.0743,0.000151736111111111,9.33
32,0.662,10.41,5.699,352.033,4.921776,0.0264,2.38425925925926e-06,5.146
33,9.74,12.2,10.945,332.188,1.8036864,0.0047,9.65277777777778e-06,10.556
34,7.935,11.34,9.231,339.692,3.0118176,0.0048,3.59606481481482e-05,6.943
35,8.03,12.97,10.478,340.657,2.5653024,0.0381,6.23842592592593e-06,11.956
36,8.76,11.73,10.354,343.383,1.3602816,0.049,1.26736111111111e-05,11.86
37,2.336,11.04,6.845,344.038,1.8620064,0.0117,0.000615555555555555,6.294
38,-0.804,5.89,2.462,374.023,4.1861664,0.0181,2.31481481481481e-08,2.268
39,1.334,6.642,4.29,341.863,1.3717728,0.0034,0.000518321759259259,11.349
40,3.541,6.746,5.787,339.54,2.0771424,0.0028,0.000487881944444444,7.875
41,1.551,9.66,5.366,345.21,3.4894368,0.0074,0.000218333333333333,3.401
42,1.905,8.99,5.08,346.475,5.8913568,0.0512,2.30902777777778e-05,5.642
43,0.406,7.957,3.998,346.804,5.9822496,0.0142,3.03009259259259e-05,7.191
44,1.469,8.29,5.793,346.721,2.9904768,0.0037,0.000140706018518519,3.522
45,7.192,13.26,11.198,340.239,2.772576,0.005,0.000260196759259259,4.283
46,5.872,12.84,10.511,341.051,3.9330144,0.0048,0.000284016203703704,3.841
47,8.76,12.44,10.188,338.303,4.2174432,0.0079,0.00010474537037037,5.677
48,4.496,13.69,10.409,346.001,2.6332128,0.004,0.000195925925925926,4.015
49,7.8,12.84,10.261,347.916,5.3940384,0.0116,7.08680555555556e-05,4.979
50,7.495,12.03,9.411,347.339,6.1686144,0.0484,5.06828703703704e-05,6.747
51,2.756,12.04,8.741,349.146,4.0306464,0.0221,8.76967592592593e-05,5.881
52,5.071,11.96,9.47,339.571,6.7658976,0.0439,0.000320833333333333,10.217
53,2.642,7.506,4.655,343.503,7.3492704,0.0503,0.000127893518518519,7.666
54,2.18,7.668,4.104,344.546,7.1571168,0.039,3.62152777777778e-05,7.025
55,-0.378,8.63,4.016,348.1,7.4974464,0.0442,1.98842592592593e-05,3.215
56,2.706,8.4,5.351,350.305,4.8168,0.061,6.04976851851852e-05,7.557
57,0.931,9.44,4.234,353.073,9.5569632,0.1275,0,4.8
58,2.936,10.65,7.138,348.872,6.2965728,0.1224,1.87152777777778e-05,7.145
59,4.213,11.89,8.62,339.375,2.9387232,0.0049,0.000322118055555556,7.501
60,1.83,7.103,4.634,349.053,7.9334208,0.0268,8.86689814814815e-05,7.954
61,0.317,4.606,2.273,342.604,2.8269216,0.0177,0.000479340277777778,7.57
62,1.399,6.035,3.299,348.138,5.7696192,0.0073,3.63541666666667e-05,8.22
63,-0.055,9.07,4.095,350.06,6.6045888,0.0305,7.93171296296296e-05,3.648
64,0.097,8.15,5.161,349.51,3.1459104,0.0148,6.13078703703704e-05,10.405
65,3.056,11.71,7.416,343.754,8.8036416,0.1379,0.000372673611111111,9.076
66,2.056,10.41,6.97,346.159,3.2795712,0.0052,5.21990740740741e-06,8.799
67,6.031,10.33,7.897,351.643,8.2333152,0.1121,3.125e-07,9.912
68,3.866,8.25,6.243,355.352,7.3993824,0.0961,2.28009259259259e-06,10.671
69,4.445,7.269,6.16,354.851,2.3451552,0.0475,4.40277777777778e-05,11.358
70,6.163,7.975,6.933,352.725,2.1611232,0.0051,6.68171296296296e-05,6.818
71,5.832,9.55,7.325,357.252,3.1628448,0.0042,0.000318402777777778,3.078
72,7.017,13.79,10.611,339.666,4.981392,0.0056,9.98148148148148e-05,8.031
73,6.755,12.53,9.333,342.026,4.66776,0.0067,0.000204305555555556,6.143
74,6.825,14.89,11.098,340.927,6.4608192,0.0092,0.000546678240740741,7.556
75,1.544,11.79,8.535,373.061,11.0543616,0.1603,1.82986111111111e-05,7.599
76,0.662,13.25,7.76,372.409,3.1737312,0.0048,0.000218425925925926,5.688
77,4.308,13.39,9.803,369.877,8.3649888,0.1031,4.58796296296296e-05,6.368
78,4.996,12.36,9.883,369.9,5.4556416,0.0528,0.000157847222222222,8.564
79,7.925,13.02,10.177,389.988,8.4165696,0.0851,0.000137569444444444,4.397
80,3.277,11.98,7.887,415.54,11.0566944,0.138,7.51273148148148e-05,3.849
81,3.899,12.99,9.112,422.669,4.7280672,0.0369,8.95833333333333e-05,8.154
82,3.388,9.98,6.56,424.356,13.1927616,0.1143,5.36689814814815e-05,9.344
83,3.525,10.3,6.104,423.085,11.9781504,0.1454,5.23726851851852e-05,11.089
84,2.634,8.9,6.26,424.078,7.0911936,0.0388,0.000300347222222222,6.223
85,6.863,10.81,8.593,423.852,7.5849696,0.0072,0.000431006944444444,6.015
86,6.064,8.61,6.994,427.923,3.1260384,0.0039,0.000346597222222222,6.633
87,1.103,8.02,5.19,424.989,11.4225984,0.0512,9.23842592592593e-05,8.148
88,-1.689,10.39,4.122,434.919,16.2110592,0.1785,4.13194444444444e-06,2.78
89,-0.218,12.63,6.329,435.056,12.7611936,0.1465,0.000171979166666667,4.345
90,1.474,12.43,7.036,434.884,15.168384,0.1657,4.98263888888889e-05,6.088
91,5.889,13.83,9.398,425.979,9.5357088,0.1478,0.000173275462962963,8.869
92,5.631,11.33,8.558,428.131,8.1670464,0.0444,7.43055555555556e-05,7.056
93,-0.47,12.34,6.975,451.415,11.529648,0.073,0.000135104166666667,4.062
94,6.212,12.18,8.547,427.456,9.7832448,0.0818,0.000345509259259259,3.946
95,5.877,11.97,8.851,429.24,7.44552,0.0208,0.000331701388888889,5.884
96,10.49,15.21,12.33,422.572,10.1056032,0.0951,0.000185173611111111,10.379
97,7.852,14.37,12.122,421.918,12.0741408,0.1851,0.000164710648148148,16.456
98,4.967,12.57,9.011,423.534,15.9185088,0.2119,0.000105775462962963,11.609
99,2.689,7.549,5.978,431.542,4.173552,0.0046,0.000564652777777778,4.755
100,2.999,12.12,7.414,424.001,17.3925792,0.1993,2.1400462962963e-05,9.793
101,2.129,15.73,11.334,423.928,5.9223744,0.0156,0.0003246875,8.99
102,11.9,15.83,13.489,420.605,7.1108928,0.0428,0.000130613425925926,7.943
103,10.56,15.16,12.821,422.06,5.4586656,0.0096,2.65046296296296e-05,7.861
104,5.22,13.11,10.216,426.912,16.673904,0.1979,5.12962962962963e-05,9.668
105,3.5,11.54,7.829,425.86,10.7773632,0.0661,0.000197627314814815,8.806
106,4.278,10.12,7.357,422.951,17.3733984,0.1197,0.00020712962962963,14.04
107,4.465,11.75,8.237,423.122,15.7838976,0.1588,6.13310185185185e-05,9.283
108,4.648,13.11,8.085,424.959,10.511856,0.0544,5.30439814814815e-05,7.005
109,5.692,14.02,9.625,431.543,10.4391072,0.1141,1.58564814814815e-06,6.953
110,4.93,15.24,10.693,424.24,13.8657312,0.148,3.65972222222222e-05,7.858
111,-0.709,15.26,8.198,452.4,23.4379008,0.3958,0,1.771
112,0.639,17.91,10.511,453.084,24.6112992,0.4003,0,2.485
113,3.154,16.36,10.199,465.408,19.312992,0.2617,3.00925925925926e-07,5.407
114,5.712,16.23,11.37,424.878,23.5802016,0.4116,9.14351851851852e-07,6.29
115,2.36,13.91,8.384,433.94,22.702032,0.3296,0,4.006
116,3.41,11.33,7.372,434.481,9.9466272,0.0772,5.17592592592593e-05,3.473
117,1.811,11.29,6.114,434.478,13.9599936,0.1645,0.00011650462962963,4.882
118,-1.193,11.47,5.474,444.558,15.7136544,0.1651,4.16203703703704e-05,3.644
119,-2.021,12.35,5.884,459.312,14.6985408,0.1036,0.000114386574074074,4.276
120,6.888,13.12,9.904,427.185,15.8663232,0.1593,0.000394444444444444,7.508
121,6.685,13.45,9.288,428.381,13.2634368,0.1343,0.000279502314814815,6.37
122,5.312,14.95,9.943,428.735,18.386784,0.1948,5.11458333333333e-05,7.037
123,7.4,13.48,9.874,437.882,4.1842656,0.0051,0.000287094907407407,3.745
124,9.58,11.75,10.486,427.958,4.2558912,0.0026,0.000169930555555556,5.659
125,9.41,13.73,10.877,429.683,7.2153504,0.0379,2.98263888888889e-05,4.5
126,5.34,18.39,12.929,442,20.7297792,0.321,1.3912037037037e-05,2.672
127,10.13,13.92,11.853,431.441,6.6114144,0.0608,3.03587962962963e-05,4.592
128,8.73,13.81,10.879,428.442,10.688112,0.1624,8.7962962962963e-07,2.677
129,7.189,17.06,12.919,452.133,17.0054208,0.2251,0,2.871
130,6.37,20.12,14.027,454.234,21.5686368,0.3908,0,2.96
131,8.77,23.4,16.587,434.696,29.2795776,0.7555,0,4.901
132,7.971,23,16.003,432.105,24.0159168,0.5498,9.72222222222222e-07,5.944
133,8.44,19.66,14.729,439.184,17.5839552,0.2552,0.000153287037037037,3.319
134,8.12,16.14,12.466,438.269,6.2392896,0.0075,0.000395300925925926,6.847
135,5.787,18.23,12.431,436.831,15.3979488,0.2282,6.89236111111111e-05,5.48
136,9.33,19.22,14.308,435.437,22.1208192,0.3723,3.36342592592593e-05,5.695
137,6.073,20.92,13.962,458.69,18.358704,0.2347,0.000218564814814815,3.153
138,12.27,18.34,15.181,426.555,12.0089088,0.1494,7.31365740740741e-05,5.425
139,9.9,16.57,13.158,423.281,10.510128,0.0736,2.26736111111111e-05,5.43
140,5.498,23.05,14.997,435.594,30.0040416,0.4701,7.52314814814815e-07,3.208
141,7.68,22.97,15.221,444.985,23.1978816,0.3007,0.000159386574074074,3.38
142,11.34,15.83,13.481,450.968,7.9113024,0.0152,0.000386875,2.245
143,10.02,16.01,12.862,425.856,12.140928,0.0779,3.04166666666667e-05,8.443
144,7.65,14.33,11.212,426.07,17.6094432,0.3634,3.19444444444444e-06,9.952
145,8.43,14.42,11.226,428.726,10.8405216,0.2105,1.62037037037037e-07,4.803
146,5.909,15.65,11.501,431.827,13.4609472,0.1872,0.000239247685185185,7.379
147,9.82,14.9,11.759,427.571,14.613264,0.0385,0.000346365740740741,6.334
148,6.151,15.84,11.814,429.15,18.09,0.1985,3.84027777777778e-05,5.363
149,11.51,16.15,13.605,428.129,14.4714816,0.0917,0.000177488425925926,8.609
150,10.78,16.03,13.134,424.242,13.1245056,0.1716,3.62152777777778e-05,7.749
151,10.56,15.67,12.62,423.062,18.6290496,0.1771,2.73958333333333e-05,10.063
152,6.089,18.54,13.092,426.454,27.6793632,0.4049,0,5.832
153,6.23,19.23,13.353,433.265,26.0950464,0.3992,3.47222222222222e-08,4.377
154,4.958,20.26,13.847,438.074,23.1207264,0.2863,3.69212962962963e-06,4.401
155,11.53,16.77,13.974,425.787,12.702096,0.0748,1.20833333333333e-05,6.884
156,5.366,15.89,12.357,428.612,23.1685056,0.3149,6.99537037037037e-05,9.594
157,4.414,14.98,10.258,431.241,20.5613856,0.3723,3.09953703703704e-05,7.505
158,4.328,14.71,10.406,432.966,19.4513184,0.3114,3.61805555555556e-05,6.282
159,5.896,16.6,11.947,435.856,14.8745376,0.2467,3.39351851851852e-05,7.814
160,7.547,16.65,12.663,427.274,26.366256,0.4739,1.22222222222222e-05,8.065
161,9.14,13.2,11.457,427.562,8.8199712,0.1054,0.000175162037037037,8.815
162,4.978,15.93,11.086,429.448,23.4084384,0.3725,1.68634259259259e-05,6.112
163,2.271,15.32,9.84,437.192,18.0790272,0.3023,2.8587962962963e-05,5.354
164,0.422,17.23,10.995,442.662,26.0114976,0.4765,0,3.062
165,10.9,17.35,13.49,427.496,13.6796256,0.1065,0.00051724537037037,9.745
166,8.92,16.24,11.962,428.535,25.023168,0.2762,0.000105856481481481,6.486
167,8.09,16.46,11.881,431.192,21.0313152,0.2593,0.000193263888888889,4.008
168,2.945,18.12,11.674,450.666,21.0161952,0.2482,4.57407407407407e-05,4.326
169,9.05,16.99,13.284,425.592,17.3463552,0.2132,4.05671296296296e-05,5.523
170,7.773,14.99,12.112,424.952,14.4975744,0.3372,1.33101851851852e-05,6.318
171,4.782,19.72,12.391,435.491,31.4753472,0.4637,0,3.987
172,7.153,20.97,14.659,438.084,22.8318048,0.3964,1.15740740740741e-07,3.848
173,8.69,16.46,14.462,427.393,11.9444544,0.1201,0.000479236111111111,6.949
174,8.06,18.62,14.276,430.614,15.9860736,0.19,1.30555555555556e-05,5.525
175,11.8,22.77,16.899,425.888,26.7342336,0.4774,4.51388888888889e-07,3.875
176,15.6,23.43,19.53,449.655,16.5938112,0.3671,1.43634259259259e-05,4.759
177,13.27,19.66,16.565,429.836,13.4164512,0.1964,1.08680555555556e-05,4.273
178,7.02,21.18,15.344,443.197,15.287616,0.3878,1.83796296296296e-05,5.195
179,11.59,14.41,12.806,423.991,11.4680448,0.0502,9.98611111111111e-05,12.393
180,10.88,17.15,13.382,427.283,16.5917376,0.2747,1.39699074074074e-05,7.28
181,9.59,16.18,12.902,438.454,10.671264,0.1353,0.000325416666666667,5.176
182,9.73,17.61,12.728,426.447,15.8043744,0.2116,8.99884259259259e-05,6.124
183,10.42,16.99,13.329,428.703,12.686112,0.139,0.000150081018518519,6.667
184,7.443,18,12.825,433.412,16.7647104,0.3702,8.14814814814815e-06,5.4
185,9.58,17.41,13.52,425.3,18.0742752,0.246,4.99652777777778e-05,9.155
186,8.69,16.51,12.425,424.078,18.8194752,0.195,1.98032407407407e-05,9.91
187,8.99,15.68,12.351,428.797,18.0061056,0.2927,3.44907407407407e-05,5.902
188,6.719,15.92,11.615,428.709,17.899488,0.1713,0.000222824074074074,5.952
189,8.42,17.11,11.997,437.152,17.9892576,0.1547,0.000156284722222222,3.117
190,5.629,20.6,14.212,449.016,31.4031168,0.4936,5.70601851851852e-06,5.473
191,12.06,14.84,13.286,428.737,6.0943968,0.0291,0.000301481481481481,7.825
192,11.37,17.99,13.902,421.567,13.5603936,0.211,0.000110983796296296,9.455
193,11.37,16.51,13.677,419.961,16.8162048,0.3044,8.17939814814815e-05,7.583
194,10.99,16.48,13.664,423.714,10.7504928,0.2038,5.32060185185185e-05,4.982
195,12.13,20.39,15.299,435.311,18.2539872,0.3287,6.50231481481482e-05,2.72
196,10.29,18.72,14.666,442.67,10.7169696,0.0701,0.000164212962962963,2.404
197,7.057,19.13,13.908,449.174,14.90832,0.2526,3.1412037037037e-05,3.357
198,10.85,20.19,15.475,428.225,16.0946784,0.2958,5.48611111111111e-06,5.834
199,7.004,20.2,14.723,447.181,16.9789824,0.3185,9.28472222222222e-05,4.883
200,14.25,18.69,16.495,424.994,9.893664,0.0328,0.00024681712962963,4.711
201,12.95,22.26,17.852,429.858,21.243168,0.3814,7.16087962962963e-05,5.468
202,8.88,16.41,14.298,432.553,12.1574304,0.1119,0.000174664351851852,5.047
203,8.77,17.31,14.051,428.448,10.8178848,0.0457,7.81597222222222e-05,4.965
204,13.46,20.06,15.795,425.442,14.364864,0.1068,0.000187453703703704,5.226
205,13.01,19.32,16.119,431.936,14.2256736,0.2327,5.65972222222222e-06,2.688
206,13.78,22.32,16.506,457.794,9.9919872,0.0369,0.000133611111111111,5.082
207,11.02,19.04,15.366,422.044,13.4773632,0.1356,3.13773148148148e-05,6.973
208,10.13,18.3,14.351,425.664,18.8164512,0.2478,7.36458333333333e-05,5.624
209,10.06,19.93,14.979,423.878,17.3409984,0.168,0.000246469907407407,4.675
210,4.976,22.44,14.916,446.776,22.2202656,0.4095,2.31481481481481e-08,3.942
211,11.46,21.65,16.357,425.936,18.0626976,0.2959,5.0462962962963e-06,4.907
212,8.16,20.77,15.852,434.854,22.4207136,0.3666,1.16898148148148e-06,2.245
213,12.27,22.9,17.81,437.875,21.5872128,0.4944,6.03356481481481e-05,2.987
214,14.95,21.75,17.562,436.86,18.1121184,0.2752,6.2962962962963e-06,3.814
215,9.84,20.56,16.55,421.067,11.988432,0.1829,0.000151400462962963,6.92
216,7.633,17.65,13.438,430.762,14.0829408,0.2359,3.49074074074074e-05,6.011
217,12.51,19.89,16.344,423.167,7.45632,0.0593,8.4837962962963e-05,7.929
218,9.21,20.86,17.196,420.748,11.1653856,0.1525,0.000145335648148148,7.59
219,7.962,17.87,14.057,424.399,16.6265568,0.249,2.58912037037037e-05,7.403
220,12.52,19.21,15.181,419.526,15.0902784,0.2614,3.50115740740741e-05,9.171
221,12.53,19.22,15.849,432.826,7.73064,0.0127,7.43287037037037e-05,6.421
222,12.95,19.89,16.108,417.5,18.488304,0.338,2.82407407407407e-06,8.961
223,9.89,21.1,16.677,423.866,22.0414176,0.4524,1.54976851851852e-05,6.323
224,7.474,22.76,16.394,462.834,18.5570784,0.2399,9.09953703703704e-05,6.859
225,14.01,20.55,17.861,417.45,19.276272,0.484,7.63541666666667e-05,8.396
226,7.789,19.81,16.539,419.669,17.4520224,0.3392,6.00462962962963e-05,8.328
227,3.371,18.78,13.702,450.295,14.6838528,0.3174,7.74305555555556e-06,4.957
228,9.2,18.68,15.793,424.347,14.2448544,0.22,9.17708333333333e-05,7.038
229,8.85,17.19,13.505,434.053,11.2914432,0.2624,3.37962962962963e-06,5.705
230,12.05,17.23,14.53,424.893,10.687248,0.2172,1.48263888888889e-05,6.661
231,9.58,19.23,14.427,427.594,16.7782752,0.3356,1.19212962962963e-06,5.88
232,8.79,20.36,14.526,433.393,6.1845984,0.072,0.000323877314814815,7.752
233,9.49,16.51,12.995,422.803,18.9931392,0.225,9.58217592592593e-05,9.729
234,10.07,17.89,14.13,424.307,5.677344,0.1103,7.79398148148148e-05,8.909
235,10.92,16.33,13.65,422.158,9.2779776,0.0923,0.000484282407407407,8.158
236,9.26,17.71,12.821,421.957,16.6999968,0.1375,0.00038005787037037,8.332
237,8.22,16.08,11.746,425.293,17.3540448,0.1506,5.58912037037037e-05,6.3
238,8.37,16.15,12.993,423.551,6.3673344,0.0722,9.41898148148148e-05,9.44
239,13.11,18.5,15.307,422.711,9.798192,0.1137,3.94791666666667e-05,7.036
240,15.21,21.1,17.82,421.235,16.5569184,0.2041,0.000225381944444444,8.569
241,11.19,18.34,14.685,428.256,14.7115872,0.2017,0.000128541666666667,6.064
242,7.763,18.62,13.576,429.628,17.000928,0.1983,2.53703703703704e-05,5.812
243,3.381,19.36,11.548,471.113,19.3421088,0.3106,0,2.389
244,5.836,21.1,13.554,443.253,18.6363072,0.3754,6.59722222222222e-07,5.14
245,7.33,18.45,13.993,450.13,5.7835296,0.045,8.24074074074074e-06,3.698
246,6.945,16.32,13.805,446.911,7.2505152,0.0808,1.91550925925926e-05,4.474
247,6.009,16.37,12.386,436.57,8.0186976,0.0927,4.36342592592593e-05,4.505
248,8.78,14.99,11.452,423.606,12.0880512,0.0773,4.90393518518519e-05,5.87
249,7.926,18.29,13.266,429.538,10.9307232,0.1844,5.48611111111111e-06,7.251
250,13.3,24.88,18.092,432.925,17.575488,0.3207,2.31481481481481e-08,6.112
251,13.17,23.05,17.154,453.759,11.9887776,0.1576,0,3.458
252,11.42,16.47,13.85,450.787,5.3735616,0.0607,1.78587962962963e-05,7.256
253,9.85,16.56,12.945,423.42,12.6579456,0.2028,5.99537037037037e-06,8.682
254,7.073,14.7,11.86,421.734,10.9331424,0.1657,3.53819444444444e-05,9.751
255,6.659,14.67,9.961,424.482,17.1003744,0.212,2.59259259259259e-05,8.569
256,1.956,13.8,8.99,433.452,15.2348256,0.2011,1.38657407407407e-05,4.432
257,-1.131,15.07,8.293,475.766,10.4583744,0.2015,6.60185185185185e-05,4.302
258,13.27,17.35,15.342,424.354,7.301232,0.1085,5.21990740740741e-06,9.092
259,7.149,17.45,13.588,439.031,9.0072864,0.1395,7.90509259259259e-05,2.81
260,6.391,21.16,14.449,478.534,17.6118624,0.4139,0,2.528
261,7.853,22.23,15.113,454.432,17.3215584,0.3107,0,2.887
262,4.652,20.4,12.781,455.571,16.6249152,0.2175,0,3.035
263,9.34,22.17,14.694,437.636,14.7969504,0.3174,0,4.653
264,5.498,18.73,12.24,463.472,13.83264,0.1222,0,4.684
265,9.84,17.35,14.774,439.39,6.2954496,0.1319,1.3912037037037e-05,6.949
266,12.5,15.38,13.976,439.436,2.907792,0.0212,0.000110844907407407,5.452
267,11,13.68,12.334,439.048,4.1352768,0.0567,1.65856481481482e-05,4.607
268,4.741,14.95,10.822,437.397,10.9010016,0.166,1.17013888888889e-05,4.535
269,0.728,10.36,6.428,469.145,3.3511968,0.0096,0.000438229166666667,5.321
270,7.481,10.11,9.054,433.162,2.7217728,0.0048,0.000642453703703704,9.12
271,6.152,12.15,8.842,429.15,12.5858016,0.1479,1.20601851851852e-05,7.603
272,3.634,13.27,8.698,438.556,7.9396416,0.0778,1.32291666666667e-05,3.149
273,6.658,13.69,10.688,432.271,3.7970208,0.0903,0.000336412037037037,11.079
274,8.36,13.86,11.088,434.834,6.2351424,0.0131,5.35648148148148e-05,5.737
275,6.424,15.88,11.101,436.774,13.1772096,0.2072,2.1412037037037e-06,5.334
276,6.008,15.59,10.572,441.38,8.822736,0.1396,7.52314814814815e-07,4.902
277,6.329,15.38,11.652,436.659,7.2547488,0.1736,2.96180555555556e-05,6.363
278,12.65,15.55,14.259,434.038,2.5536384,0.0206,0.000129895833333333,7.838
279,11.63,15.42,13.825,433.733,1.987632,0.0741,0.0003734375,11.703
280,11.98,17.58,13.81,432.581,10.8419904,0.1483,0.00011837962962963,6.325
281,9.31,16.88,12.595,438.15,8.946288,0.0789,5.24884259259259e-05,4.946
282,11.17,15.75,12.672,439.233,6.3976608,0.0219,0.0004321875,6.447
283,6.171,13.87,10.499,436.454,7.312464,0.0672,6.92361111111111e-05,6.941
284,-0.194,11.02,6.285,440.118,11.27304,0.1496,7.65046296296296e-06,4.2
285,-2.448,11.48,5.385,456.397,9.582624,0.1195,2.96296296296296e-06,2.783
286,0.993,12.08,6.73,444.379,8.747568,0.117,2.96990740740741e-05,5.865
287,-0.548,9.47,5.37,458.956,3.9230784,0.0708,2.27083333333333e-05,3.688
288,0.731,14.34,7.53,460.22,10.3686912,0.0972,4.51388888888889e-07,2.26
289,8.17,15.29,12.789,449.146,3.541968,0.0071,0.000477199074074074,6.604
290,10.12,17.14,14.333,456.842,4.0401504,0.0053,0.00012244212962963,4.097
291,7.394,14.8,11.245,447.266,6.4857024,0.009,2.10763888888889e-05,5.764
292,6.271,16.72,11.853,447.091,2.1359808,0.013,0.000286064814814815,7.586
293,6.873,14.72,10.542,445.569,8.7729696,0.1133,1.57986111111111e-05,5.477
294,11.13,15.21,12.76,439.277,5.876064,0.1758,0.000302974537037037,16.522
295,8.22,14.05,10.983,440.187,6.8049504,0.0861,0.000177905092592593,8.569
296,6.2,13.97,10.127,456.336,5.6235168,0.0412,1.40509259259259e-05,2.734
297,2.101,14.35,9.61,458.366,5.9441472,0.1179,1.62037037037037e-07,6.15
298,13.06,17.28,14.379,441.788,5.184864,0.1638,6.64814814814815e-05,9.33
299,8.1,15.37,12.495,449.759,4.2624576,0.0438,6.93634259259259e-05,5.542
300,2.404,13.13,7.436,463.958,3.3135264,0.0065,9.81944444444444e-05,3.886
301,-0.477,13.95,7.971,455.804,1.6510176,0.0082,0.000270763888888889,5.921
302,10.21,14.25,13.056,443.151,3.7811232,0.0052,6.49537037037037e-05,6.187
303,9.88,11.92,10.819,453.134,3.1478976,0.0048,4.23611111111111e-06,2.266
304,10.14,13.14,11.211,459.037,4.1851296,0.0061,3.61111111111111e-06,2.663
305,9.88,11.63,10.582,446.196,2.640816,0.0069,9.45601851851852e-06,4.122
306,10.34,12.74,11.278,450.6,1.676592,0.0111,3.03009259259259e-05,2.899
307,9.75,11.7,10.691,457.405,1.6517088,0.0067,1.31944444444444e-05,1.59
308,9.95,12.88,11.13,461.386,2.025216,0.0068,1.04513888888889e-05,3.236
309,5.488,12.91,10.586,466.669,2.7575424,0.007,1.54976851851852e-05,3.27
310,3.482,15.18,10.06,470.173,2.0484576,0.0061,4.66435185185185e-06,3.961
311,12.65,18.37,15.154,451.476,4.0017888,0.0558,1.36342592592593e-05,5.828
312,12.88,14.77,13.642,449.675,1.4599008,0.0163,2.63888888888889e-06,8.63
313,10.13,13.33,12.301,456.696,1.6180992,0.0107,5.52083333333333e-06,5.704
314,10.39,13.48,11.739,465.259,1.52928,0.0071,7.11805555555556e-06,4.317
315,1.627,13.76,10.701,461.028,2.6307072,0.0088,3.01388888888889e-05,2.898
316,0.332,8.73,3.236,514.733,3.3593184,0.0021,1.38888888888889e-07,0.882
317,-2.398,5.616,2.05,599.982,3.1878144,0.0016,2.88194444444444e-06,0.84
318,1.287,7.751,4.358,503.567,2.2091616,0.0018,5.52083333333333e-06,2.187
319,7.844,12.93,11.087,506.435,1.5665184,4e-04,7.04861111111111e-06,1.912
320,10.25,12.26,11.2,519.619,2.0903616,0,2.41435185185185e-05,4.083
321,5.114,10.98,8.578,483.868,2.1070368,0.004,3.48148148148148e-05,4.992
322,6.109,10.82,8.217,484.569,1.7892576,0.0047,9.31828703703704e-05,5.193
323,3.928,7.231,5.073,497.183,0.9782208,0.0012,0.000499409722222222,5.788
324,-2.672,3.983,1.865,474.949,1.2001824,0.0021,0.000445439814814815,4.427
325,-3.678,2.918,-0.279,484.98,3.5719488,0.002,5.33449074074074e-05,2.213
326,0.002,2.839,1.078,476.338,2.8180224,0.0061,0.000256712962962963,5.426
327,-1.564,4.819,1.24,477.613,3.5604576,0.0064,4.2974537037037e-05,4.886
