"doy","NEE_gCm2day","NEE_unc_gCm2day","Evap_kgH2Om2day","Evap_unc_kgH2Om2day","soil_water_m3m3","soil_water_unc_m3m3"
31,0.728344662912,0.58,0.109130300083259,0.77,0.773255,0.0773255
32,0.599778093312,0.58,0.162923300129895,0.77,0.794905,0.0794905
33,1.50163470432,0.58,0.0203104592422479,0.77,0.792755,0.0792755
34,0.908665762176,0.58,0.210474262510163,0.77,0.787075,0.0787075
35,0.819799179552,0.58,0.302937814517421,0.77,0.78343,0.078343
36,0.451732495104,0.58,0.13591944243889,0.77,0.785245,0.0785245
37,0.352327396896,0.58,0.278149279749689,0.77,0.784745,0.0784745
38,0.615860847648,0.58,0.205420890686935,0.77,0.77347,0.077347
39,0.416338813728,0.58,0.483927441230673,0.77,0.76772,0.076772
40,0.516770161632,0.58,0.110175651229726,0.77,0.773785,0.0773785
41,1.18176439968,0.58,0.309371470501615,0.77,0.774215,0.0774215
42,0.5956710192,0.58,0.190509423085157,0.77,0.77632,0.077632
43,0.716741504064,0.58,0.451317924660296,0.77,0.774515,0.0774515
44,0.189142280928,0.58,0.297618609763262,0.77,0.7721,0.07721
45,0.545345352864,0.58,0.517083861557468,0.77,0.770485,0.0770485
46,0.797773723488,0.58,0.888924973880418,0.77,0.767695,0.0767695
47,0.903284436672,0.58,0.295856242622191,0.77,0.72704,0.072704
48,0.692882495712,0.58,1.58545856627233,0.77,0.788655,0.0788655
49,1.09202721696,0.58,0.239755278605682,0.77,0.782765,0.0782765
50,0.492943320864,0.58,0.92171453367653,0.77,0.79087,0.079087
51,1.34194859136,0.58,0.811610589108487,0.77,0.787,0.0787
52,1.005289920864,0.58,0.78943597475158,0.77,0.785505,0.0785505
53,0.578470700736,0.58,0.870869329858278,0.77,0.785075,0.0785075
54,0.0861459313824,0.58,0.586436728370693,0.77,0.786195,0.0786195
55,0.328312738944,0.58,1.14520537363992,0.77,0.78387,0.078387
56,0.405352027296,0.58,0.777534601067433,0.77,0.78223,0.078223
57,0.54878935968,0.58,0.392079533868222,0.77,0.77176,0.077176
58,0.704526123456,0.58,0.177083135289694,0.77,0.76371,0.076371
59,0.471806105184,0.58,0.321416101677191,0.77,0.76041,0.076041
60,0.341919626976,0.58,0.29701724431112,0.77,0.758915,0.0758915
61,0.386517388032,0.58,0.294203628581632,0.77,0.759905,0.0759905
62,0.443687486112,0.58,0.41998718094671,0.77,0.759515,0.0759515
63,0.250740091296,0.58,0.495910251482471,0.77,0.7587,0.07587
64,0.147087834336,0.58,0.361446962880387,0.77,0.757795,0.0757795
65,0.0532761601536,0.58,1.0846178802377,0.77,0.757115,0.0757115
66,0.581593031712,0.58,0.601536453171981,0.77,0.756675,0.0756675
67,0.522553063104,0.58,0.631914977879325,0.77,0.75158,0.075158
68,0.705622934304,0.58,0.499033396831053,0.77,0.75096,0.075096
69,0.350189809056,0.58,1.11459089537521,0.77,0.75122,0.075122
70,0.428588437248,0.58,0.668511019838885,0.77,0.7498,0.07498
71,0.472041654912,0.58,0.436382119067646,0.77,0.75729,0.075729
72,1.30269376224,0.58,0.262570238738282,0.77,0.788305,0.0788305
73,0.491450122368,0.58,0.486847321790018,0.77,0.79106,0.079106
74,0.49645996416,0.58,0.316399760323078,0.77,0.793025,0.0793025
75,0.989566198272,0.58,0.378349109284585,0.77,0.79613,0.079613
76,0.418902881472,0.58,0.844456127109345,0.77,0.788305,0.0788305
77,0.527530737312,0.58,0.793141260988355,0.77,0.78279,0.078279
78,0.166561674624,0.58,0.743039688542328,0.77,0.779665,0.0779665
79,0.885161634912,0.58,0.251242492933831,0.77,0.782555,0.0782555
80,0.507641831424,0.58,1.3373102697944,0.77,0.769765,0.0769765
81,0.347266709568,0.58,2.41864199850762,0.77,0.77854,0.077854
82,0.251710307136,0.58,1.52519673494777,0.77,0.776745,0.0776745
83,0.618178989024,0.58,0.968339429033274,0.77,0.78304,0.078304
84,0.720239469408,0.58,0.392825742897595,0.77,0.790055,0.0790055
85,-9999,-9999,0.913302573902142,0.77,0.788715,0.0788715
86,-9999,-9999,1.26583172128958,0.77,0.78519,0.078519
87,0.650742960672,0.58,0.316829882669629,0.77,0.78695,0.078695
88,0.914793168096,0.58,0.443193085901156,0.77,0.78775,0.078775
89,0.214073196192,0.58,1.38671952754514,0.77,0.783605,0.0783605
90,1.23775674912,0.58,0.109820097774138,0.77,0.77994,0.077994
91,0.668859536448,0.58,0.211663890104778,0.77,0.783985,0.0783985
92,-0.00205899516864,0.58,1.1182486637611,0.77,0.78213,0.078213
93,0.108276087744,0.58,1.55228489953219,0.77,0.778065,0.0778065
94,-0.292780010592,0.58,1.33820126929779,0.77,0.762855,0.0762855
95,0.565622345088,0.58,0.749132120712498,0.77,0.75507,0.075507
96,-0.15335636256,0.58,1.84044426853555,0.77,0.755195,0.0755195
97,0.177843157632,0.58,1.42569264050491,0.77,0.75233,0.075233
98,-0.00438707736576,0.58,1.54628746528706,0.77,0.749575,0.0749575
99,0.31395561984,0.58,1.59599823240733,0.77,0.746745,0.0746745
100,0.142661159712,0.58,2.57760730013215,0.77,0.7412,0.07412
101,0.217638609696,0.58,1.48292870851682,0.77,0.741545,0.0741545
102,-0.426750734304,0.58,2.03529604152018,0.77,0.77887,0.077887
103,0.432310538016,0.58,0.803933966209912,0.77,0.77474,0.077474
104,0.170982123264,0.58,1.52558912262291,0.77,0.77268,0.077268
105,0.0593747190144,0.58,1.75432355963727,0.77,0.75917,0.075917
106,0.311794165728,0.58,1.09285037782706,0.77,0.747715,0.0747715
107,0.800797476384,0.58,0.669837166429928,0.77,0.74305,0.074305
108,0.160297297056,0.58,1.47119092071295,0.77,0.73859,0.073859
109,0.110871285408,0.58,1.7483176033025,0.77,0.7343,0.07343
110,0.237065755104,0.58,1.573564429972,0.77,0.72262,0.072262
111,0.485994085056,0.58,1.22947061418939,0.77,0.67622,0.067622
112,1.62901833696,0.58,0.19647551486138,0.77,0.651955,0.0651955
113,0.7958104632,0.58,0.727910021831189,0.77,0.651265,0.0651265
114,-0.271233955296,0.58,1.30958964274624,0.77,0.649945,0.0649945
115,0.0289615135392,0.58,1.42479576546649,0.77,0.64494,0.064494
116,0.0177189429312,0.58,0.836578784459007,0.77,0.689825,0.0689825
117,0.70346874384,0.58,0.547139080357895,0.77,0.6874,0.06874
118,-9999,-9999,0.626724534554282,0.77,0.68324,0.068324
119,-9999,-9999,0.391930829129507,0.77,0.69893,0.069893
120,-9999,-9999,0.448992843019549,0.77,0.73027,0.073027
121,-9999,-9999,0.931970623069821,0.77,0.766585,0.0766585
122,-9999,-9999,1.02219501053119,0.77,0.76615,0.076615
123,-9999,-9999,1.00623467383059,0.77,0.765565,0.0765565
124,-9999,-9999,0.901192684018663,0.77,0.70724,0.070724
125,0.476186084928,0.58,0.979219269974727,0.77,0.64111,0.064111
126,1.15079012928,0.58,0.526824033595389,0.77,0.707085,0.0707085
127,0.0684727494336,0.58,1.05119482985204,0.77,0.748255,0.0748255
128,0.497441594304,0.58,1.18682262885627,0.77,0.745555,0.0745555
129,-0.215354711232,0.58,3.06142784679631,0.77,0.750175,0.0750175
130,0.246041548704,0.58,0.874775427086594,0.77,0.748395,0.0748395
131,-0.443493442944,0.58,2.24406845596433,0.77,0.75462,0.075462
132,0.86387603328,0.58,0.400580440186472,0.77,0.74826,0.074826
133,-0.154128384576,0.58,2.19266785943049,0.77,0.7374,0.07374
134,-0.576262551744,0.58,1.66660463627692,0.77,0.724885,0.0724885
135,-0.546956845056,0.58,2.37288075632023,0.77,0.72259,0.072259
136,-0.65360898864,0.58,2.42866961664527,0.77,0.71309,0.071309
137,-0.087692465808,0.58,2.10235901143796,0.77,0.702145,0.0702145
138,-0.647612328384,0.58,1.81543449843183,0.77,0.687755,0.0687755
139,-9999,-9999,1.89842954505141,0.77,0.63369,0.063369
140,0.0674591592384,0.58,1.29062032401425,0.77,0.669295,0.0669295
141,0.645075239904,0.58,0.557630011753213,0.77,0.6707,0.06707
142,-0.554712345792,0.58,2.06651083958164,0.77,0.6715,0.06715
143,-1.18974403584,0.58,2.27702219109961,0.77,0.668715,0.0668715
144,-1.1944031472,0.58,2.3064222733039,0.77,0.65841,0.065841
145,-0.90323981712,0.58,1.78293547307254,0.77,0.64792,0.064792
146,-0.661812760224,0.58,1.6137620910498,0.77,0.63906,0.063906
147,-1.15706799648,0.58,2.29438493174055,0.77,0.63161,0.063161
148,-1.38357967104,0.58,2.2186688344055,0.77,0.62636,0.062636
149,-1.030531097664,0.58,2.46383190658473,0.77,0.606375,0.0606375
150,-1.014972363648,0.58,2.78132375611274,0.77,0.60511,0.060511
151,-9999,-9999,1.83264562169023,0.77,0.59793,0.059793
152,-0.725941433088,0.58,1.08109693088643,0.77,0.588885,0.0588885
153,-1.21808263968,0.58,2.45414998626071,0.77,0.58354,0.058354
154,-0.908831788416,0.58,2.91200285932802,0.77,0.576685,0.0576685
155,-1.30184287776,0.58,2.46097894919294,0.77,0.56964,0.056964
156,-1.30000621248,0.58,1.90704213640204,0.77,0.562735,0.0562735
157,-1.23415605504,0.58,1.74078634036868,0.77,0.55406,0.055406
158,-1.08065441952,0.58,1.32673214770991,0.77,0.544925,0.0544925
159,-1.22741123904,0.58,1.55801095051856,0.77,0.54019,0.054019
160,-1.5348088224,0.58,2.60129274744145,0.77,0.53486,0.053486
161,-9999,-9999,2.42423331552129,0.77,0.529025,0.0529025
162,-9999,-9999,2.39151834591369,0.77,0.52362,0.052362
163,0.01019689584192,0.58,2.12522972793095,0.77,0.51904,0.051904
164,-0.865888063776,0.58,3.47296997622896,0.77,0.512605,0.0512605
165,-0.887526471168,0.58,3.81694179900266,0.77,0.50453,0.050453
166,-0.792496164384,0.58,4.23707546237772,0.77,0.49741,0.049741
167,-0.2462117256,0.58,3.50342838793613,0.77,0.48915,0.048915
168,0.473748612192,0.58,1.5518282678106,0.77,0.48172,0.048172
169,-0.0713935660608,0.58,3.17470951804133,0.77,0.476025,0.0476025
170,-0.944572049568,0.58,3.95398279431833,0.77,0.484085,0.0484085
171,-0.937989109152,0.58,1.67726323594822,0.77,0.48627,0.048627
172,-1.1072393712,0.58,3.29079057838063,0.77,0.485405,0.0485405
173,-1.76955954912,0.58,3.49731762719185,0.77,0.48234,0.048234
174,0.734217841152,0.58,2.04752685746356,0.77,0.479695,0.0479695
175,-1.67151067776,0.58,3.74423852457305,0.77,0.47684,0.047684
176,0.983462658624,0.58,2.1890324628822,0.77,0.473645,0.0473645
177,-2.30685159168,0.58,3.66364091382727,0.77,0.475685,0.0475685
178,1.750539168,0.58,0.513397737668624,0.77,0.477925,0.0477925
179,-0.0212112011232,0.58,1.41998909269386,0.77,0.487335,0.0487335
180,-2.2404203424,0.58,3.53069215752041,0.77,0.49377,0.049377
181,1.68626625984,0.58,0.559741115825125,0.77,0.49685,0.049685
182,-2.80391340096,0.58,2.96682380269451,0.77,0.524735,0.0524735
183,-3.6534592944,0.58,3.32214300705113,0.77,0.525165,0.0525165
184,-3.30965008128,0.58,2.94715085244576,0.77,0.52183,0.052183
185,-0.834663716352,0.58,0.980482748370357,0.77,0.52152,0.052152
186,-2.81927082816,0.58,3.37611143311949,0.77,0.538645,0.0538645
187,-1.21698271584,0.58,2.13604449842451,0.77,0.535925,0.0535925
188,-0.3294064368,0.58,2.25823612379322,0.77,0.53274,0.053274
189,0.11982943872,0.58,2.20060828381869,0.77,0.52812,0.052812
190,-2.31806873952,0.58,4.4357801042451,0.77,0.589435,0.0589435
191,-1.10463483456,0.58,2.3169821827286,0.77,0.58748,0.058748
192,-3.04449579936,0.58,3.40390051681497,0.77,0.5989,0.05989
193,-2.44590894432,0.58,2.48028906746659,0.77,0.58822,0.058822
194,-3.13389055296,0.58,2.50242343511845,0.77,0.578725,0.0578725
195,0.287301144672,0.58,1.13999233291794,0.77,0.573455,0.0573455
196,-3.0514585248,0.58,3.13002582383969,0.77,0.59535,0.059535
197,-2.31273514656,0.58,2.27529737922848,0.77,0.59923,0.059923
198,-3.33661896864,0.58,2.5245490531469,0.77,0.590975,0.0590975
199,-2.73105901152,0.58,1.90084844810782,0.77,0.577675,0.0577675
200,-2.17112514048,0.58,2.22557481463721,0.77,0.57023,0.057023
201,-2.90090385504,0.58,2.64598527724778,0.77,0.563335,0.0563335
202,-2.43943392096,0.58,3.04917892031993,0.77,0.556475,0.0556475
203,0.063992220048,0.58,1.08042591709899,0.77,0.55082,0.055082
204,-0.532815560064,0.58,1.24463669037491,0.77,0.554065,0.0554065
205,-2.12219928288,0.58,1.75740858641428,0.77,0.555375,0.0555375
206,-2.49831097632,0.58,2.2660633229382,0.77,0.55233,0.055233
207,-1.4507061552,0.58,2.06558484141826,0.77,0.550575,0.0550575
208,0.08018289144,0.58,0.653348113378097,0.77,0.572615,0.0572615
209,-3.00270907008,0.58,3.29645220416154,0.77,0.58359,0.058359
210,-1.85351694336,0.58,2.96829218036979,0.77,0.579615,0.0579615
211,-1.09076126688,0.58,1.14182488008874,0.77,0.622355,0.0622355
212,0.241611761088,0.58,0.444903214663486,0.77,0.647445,0.0647445
213,0.277733882592,0.58,0.497640758727455,0.77,0.667055,0.0667055
214,1.5263518608,0.58,0.254526477909546,0.77,0.67953,0.067953
215,-1.34660770272,0.58,1.81185499695505,0.77,0.675205,0.0675205
216,-1.56696602976,0.58,1.85338611298318,0.77,0.663265,0.0663265
217,-0.599644234656,0.58,0.730206335769609,0.77,0.674265,0.0674265
218,-1.93580369856,0.58,1.52425481780701,0.77,0.684645,0.0684645
219,-3.52832739264,0.58,2.58091270605129,0.77,0.670475,0.0670475
220,-3.288876048,0.58,3.13875439704671,0.77,0.663895,0.0663895
221,-1.62983809152,0.58,1.44266324981245,0.77,0.66013,0.066013
222,-0.5204403792,0.58,1.56636657701489,0.77,0.646865,0.0646865
223,-1.74466598976,0.58,4.05873290045323,0.77,0.6312,0.06312
224,-0.28975210704,0.58,1.52523639817692,0.77,0.624395,0.0624395
225,-1.7478412416,0.58,2.05419666888944,0.77,0.64414,0.064414
226,-9999,-9999,2.21296795557697,0.77,0.703095,0.0703095
227,-1.1027255328,0.58,1.31910710984243,0.77,0.701445,0.0701445
228,-1.73852301888,0.58,1.79570326479162,0.77,0.63961,0.063961
229,-9999,-9999,1.19582337180641,0.77,0.658455,0.0658455
230,-9999,-9999,1.41723091629997,0.77,0.64982,0.064982
231,-1.33524528192,0.58,1.82987798685641,0.77,0.62348,0.062348
232,-1.81966834368,0.58,2.54590378339059,0.77,0.619485,0.0619485
233,-1.80151960032,0.58,2.24515004354729,0.77,0.60695,0.060695
234,-1.38680680608,0.58,1.4397469354462,0.77,0.598655,0.0598655
235,-0.658635433056,0.58,1.2309747714016,0.77,0.596315,0.0596315
236,-1.58070470112,0.58,2.32506526028733,0.77,0.59127,0.059127
237,-1.00054675872,0.58,1.16883627636602,0.77,0.58765,0.058765
238,-2.39388047136,0.58,1.93631730203267,0.77,0.58439,0.058439
239,-1.38598705152,0.58,1.2739645826469,0.77,0.5806,0.05806
240,-1.50987375648,0.58,1.44311142214275,0.77,0.581305,0.0581305
241,-2.1169383264,0.58,1.98258792193911,0.77,0.579445,0.0579445
242,-2.1598457328,0.58,2.09119292244055,0.77,0.579675,0.0579675
243,-1.41512465664,0.58,1.71525326942055,0.77,0.57703,0.057703
244,-9999,-9999,0.667776701535863,0.77,0.57433,0.057433
245,-1.3384827936,0.58,2.05678567148642,0.77,0.56818,0.056818
246,-0.809278304256,0.58,2.5633305765457,0.77,0.557795,0.0557795
247,-9999,-9999,2.33375280995754,0.77,0.553185,0.0553185
248,-9999,-9999,2.21931054385076,0.77,0.54652,0.054652
249,-9999,-9999,1.62624693241465,0.77,0.54114,0.054114
250,1.10008986624,0.58,1.07072398784297,0.77,0.53736,0.053736
251,0.2268852336,0.58,2.22753760594972,0.77,0.533505,0.0533505
252,1.65226201056,0.58,1.55871562886336,0.77,0.528655,0.0528655
253,1.80390622752,0.58,1.01006392460559,0.77,0.52449,0.052449
254,-0.113132355264,0.58,1.65034410758609,0.77,0.52393,0.052393
255,-1.80817102656,0.58,1.86154773583472,0.77,0.523635,0.0523635
256,-0.215909861472,0.58,1.23638839264809,0.77,0.522525,0.0522525
257,-9999,-9999,1.18001815447106,0.77,0.537485,0.0537485
258,-9999,-9999,0.354236260213219,0.77,0.59151,0.059151
259,-9999,-9999,0.336890388722856,0.77,0.660515,0.0660515
260,-9999,-9999,0.757305991031875,0.77,0.6605,0.06605
261,-0.178144080192,0.58,1.23565920798943,0.77,0.681685,0.0681685
262,0.333861128352,0.58,0.769862146080603,0.77,0.7,0.07
263,-0.91279670256,0.58,1.98556486207233,0.77,0.70404,0.070404
264,-1.35065459232,0.58,1.78347793889265,0.77,0.728105,0.0728105
265,-9999,-9999,0.733801165973819,0.77,0.72869,0.072869
266,-9999,-9999,0.931122807616324,0.77,0.729875,0.0729875
267,0.945146915424,0.58,1.26960447847161,0.77,0.68409,0.068409
268,-0.209678689152,0.58,1.58285591999226,0.77,0.693225,0.0693225
269,-0.364514760576,0.58,1.21111461697269,0.77,0.733975,0.0733975
270,1.66636386432,0.58,0.549433025777845,0.77,0.698215,0.0698215
271,0.395096793984,0.58,1.06058800181374,0.77,0.715145,0.0715145
272,-0.336106633248,0.58,1.20062077796634,0.77,0.72584,0.072584
273,-9999,-9999,1.00703628776927,0.77,0.743975,0.0743975
274,-9999,-9999,1.05227037837,0.77,0.74476,0.074476
275,-9999,-9999,0.777400759750743,0.77,0.745535,0.0745535
276,-0.335960322624,0.58,0.489935682769827,0.77,0.743975,0.0743975
277,0.925714581696,0.58,0.515223521108418,0.77,0.700475,0.0700475
278,-9999,-9999,0.310819762644236,0.77,0.74935,0.074935
279,-9999,-9999,0.600729558273583,0.77,0.74188,0.074188
280,-9999,-9999,0.284669166606192,0.77,0.735175,0.0735175
281,1.45826034912,0.58,0.37730977687011,0.77,0.73712,0.073712
282,1.14735546144,0.58,0.448966228726899,0.77,0.724885,0.0724885
283,1.12235813568,0.58,0.780397024265609,0.77,0.73339,0.073339
284,-0.619130526912,0.58,0.426156041984191,0.77,0.75251,0.075251
285,-0.332526692448,0.58,0.543301091604026,0.77,0.710325,0.0710325
286,-0.356537199744,0.58,0.965311553775861,0.77,0.706825,0.0706825
287,-0.41266340784,0.58,0.983299208210139,0.77,0.707015,0.0707015
288,-0.295548498144,0.58,0.549261804442677,0.77,0.701425,0.0701425
289,-9999,-9999,0.238530199878975,0.77,0.68321,0.068321
290,-9999,-9999,0.344501742719099,0.77,0.64212,0.064212
291,-9999,-9999,0.366733174707069,0.77,0.64357,0.064357
292,-9999,-9999,0.333840016461885,0.77,0.761395,0.0761395
293,-9999,-9999,0.331009436351062,0.77,0.76301,0.076301
294,-9999,-9999,0.307133317802316,0.77,0.76628,0.076628
295,-9999,-9999,0.648332181659843,0.77,0.769205,0.0769205
296,-9999,-9999,0.166779487507577,0.77,0.72179,0.072179
297,1.18427554656,0.58,0.0150057711118978,0.77,0.720275,0.0720275
298,1.35121493088,0.58,0.0207504988177543,0.77,0.718305,0.0718305
299,-9999,-9999,0.0489782279012226,0.77,0.720385,0.0720385
300,-9999,-9999,0.0838025794943969,0.77,0.71831,0.071831
301,-9999,-9999,0.0666610663422636,0.77,0.71831,0.071831
302,-9999,-9999,0.0625052479112339,0.77,0.740075,0.0740075
303,1.60447758336,0.58,0.142864667359787,0.77,0.76151,0.076151
304,-9999,-9999,0.560564552640783,0.77,0.76151,0.076151
305,1.5901163136,0.58,0.212073736423086,0.77,0.76151,0.076151
306,-9999,-9999,0.211328547451728,0.77,0.761615,0.0761615
307,-9999,-9999,0.308392982708589,0.77,0.76997,0.076997
308,-9999,-9999,0.0883260691430663,0.77,0.778235,0.0778235
309,-9999,-9999,0.0996151839606745,0.77,0.748395,0.0748395
310,0.994540759488,0.58,0.204321493909457,0.77,0.732835,0.0732835
311,0.888239346336,0.58,0.369850466460353,0.77,0.731105,0.0731105
312,0.906003116352,0.58,0.367980487043911,0.77,0.72973,0.072973
313,0.764694032832,0.58,0.195481408962837,0.77,0.73032,0.073032
314,0.820478849472,0.58,0.150288096422764,0.77,0.7309,0.07309
315,0.587393573472,0.58,0.161858417445397,0.77,0.73002,0.073002
316,-9999,-9999,0.187061659591046,0.77,0.7316,0.07316
317,1.5280121232,0.58,0.141996614335637,0.77,0.753255,0.0753255
318,1.77323287968,0.58,0.120519222107289,0.77,0.76622,0.076622
319,1.73385353088,0.58,0.0812108505654332,0.77,0.76749,0.076749
320,1.23639740928,0.58,0.131716391780365,0.77,0.762105,0.0762105
321,1.06764211296,0.58,0.205121160506062,0.77,0.761115,0.0761115
322,1.74886852896,0.58,0.14170157527554,0.77,0.76513,0.076513
323,1.42224303168,0.58,0.202137870332384,0.77,0.76862,0.076862
324,1.73121786432,0.58,0.258699356624881,0.77,0.762285,0.0762285
325,1.003439765952,0.58,0.205893169637444,0.77,0.76468,0.076468
326,1.98742748256,0.58,0.17569190638839,0.77,0.76142,0.076142
327,1.41098437728,0.58,0.670312680019166,0.77,0.76272,0.076272
328,0.750233147328,0.58,0.493522621501726,0.77,0.75541,0.075541
329,0.871252786656,0.58,0.0234587458538556,0.77,0.743465,0.0743465
330,1.17083779776,0.58,0.112890530096201,0.77,0.744145,0.0744145
331,1.08842652288,0.58,0.241932880151211,0.77,0.75735,0.075735
332,0.743152128192,0.58,0.127154587608851,0.77,0.774705,0.0774705
333,0.85466676528,0.58,0.0570100437002604,0.77,0.765635,0.0765635
334,0.820560824928,0.58,0.00875344355951813,0.77,0.75336,0.075336
335,0.875180344896,0.58,0.00324445924688003,0.77,0.750175,0.0750175
336,1.15887353184,0.58,0.00593301392620162,0.77,0.748695,0.0748695
337,1.13663639232,0.58,0.00723595770961781,0.77,0.74722,0.074722
338,1.14110872416,0.58,0.0321416864145681,0.77,0.762435,0.0762435
339,1.03446280656,0.58,0.0581048138676371,0.77,0.785465,0.0785465
340,1.29042857376,0.58,0.014540168524916,0.77,0.77651,0.077651
341,1.74279819456,0.58,0.0132040767490362,0.77,0.77616,0.077616
342,1.46825305344,0.58,0.0345360374635377,0.77,0.784635,0.0784635
343,1.87198736256,0.58,0.0352047817155069,0.77,0.785035,0.0785035
344,1.67895072864,0.58,0.0108611921501021,0.77,0.784915,0.0784915
345,1.32506579808,0.58,0.0721424955755052,0.77,0.78417,0.078417
346,1.71161639136,0.58,0.000438243481513238,0.77,0.77959,0.077959
347,1.33311807072,0.58,0.00567503484797616,0.77,0.78612,0.078612
348,1.033676257248,0.58,0.00384848999740413,0.77,0.783835,0.0783835
349,1.20632590656,0.58,0.0327368970581197,0.77,0.77658,0.077658
350,1.74165676416,0.58,0.151411596888884,0.77,0.767855,0.0767855
351,2.1343710816,0.58,0.0843432914773894,0.77,0.77314,0.077314
352,1.93789977984,0.58,0.0372743553319984,0.77,0.778125,0.0778125
353,1.07866210464,0.58,-0.0317659228282658,0.77,0.774585,0.0774585
354,1.5539537232,0.58,0.0429212691452456,0.77,0.76861,0.076861
355,1.2435884208,0.58,0.563718587455698,0.77,0.76619,0.076619
356,1.08874819872,0.58,0.141236822406792,0.77,0.759705,0.0759705
357,2.0098514016,0.58,0.0779817892130188,0.77,0.764755,0.0764755
358,1.80965488608,0.58,0.0638268271959774,0.77,0.7669,0.07669
359,1.39535715744,0.58,0.0792472334487141,0.77,0.76848,0.076848
360,0.809148596256,0.58,-0.0124903511757965,0.77,0.771825,0.0771825
361,1.33544243808,0.58,0.132849777438405,0.77,0.775045,0.0775045
362,1.17234241056,0.58,0.279312606891483,0.77,0.77569,0.077569
363,0.984503435616,0.58,0.0726231822915116,0.77,0.776595,0.0776595
364,1.1851160544,0.58,0.00443442121030169,0.77,0.77185,0.077185
365,0.996388839072,0.58,0.090488690827016,0.77,0.77569,0.077569
