"doy","NEE_gCm2day","NEE_unc_gCm2day","GPP_gCm2day","GPP_unc_gCm2day","Reco_gCm2day","Reco_unc_gCm2day","Evap_kgH2Om2day","Evap_unc_kgH2Om2day"
227,-1.1027255328,0.58,6.84849938688,0.74,5.74584649056,0.74,1.31910710984243,0.77
228,-1.73852301888,0.58,7.3861961184,0.74,5.64668731872,0.74,1.79570326479162,0.77
229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
230,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
231,-1.33524528192,0.58,7.54089106752,0.74,6.1978633056,0.74,1.82987798685641,0.77
232,-1.81966834368,0.58,7.87626407232,0.74,6.04806613056,0.74,2.54590378339059,0.77
233,-1.80151960032,0.58,7.94662806816,0.74,6.13459693152,0.74,2.24515004354729,0.77
234,-1.38680680608,0.58,7.0793588736,0.74,5.68327535136,0.74,1.4397469354462,0.77
235,-0.658635433056,0.58,5.99083896096,0.74,5.32454452992,0.74,1.2309747714016,0.77
236,-1.58070470112,0.58,6.88367619648,0.74,5.29713982368,0.74,2.32506526028733,0.77
237,-1.00054675872,0.58,5.78307787488,0.74,4.7809331136,0.74,1.16883627636602,0.77
238,-2.39388047136,0.58,7.53965624736,0.74,5.14386647424,0.74,1.93631730203267,0.77
239,-1.38598705152,0.58,6.70903734528,0.74,5.39238700224,0.74,1.2739645826469,0.77
240,-1.50987375648,0.58,6.32426115744,0.74,5.02041558816,0.74,1.44311142214275,0.77
241,-2.1169383264,0.58,6.81669498528,0.74,5.04541291392,0.74,1.98258792193911,0.77
242,-2.1598457328,0.58,6.52974975936,0.74,4.83606420192,0.74,2.09119292244055,0.77
243,-1.41512465664,0.58,5.92572554496,0.74,5.1451012944,0.74,1.71525326942055,0.77
244,-9999,-9999,-9999,-9999,-9999,-9999,0.667776701535863,0.77
245,-1.3384827936,0.58,6.31069888896,0.74,6.01672867776,0.74,2.05678567148642,0.77
246,-0.809278304256,0.58,6.39262246176,0.74,6.23761621344,0.74,2.5633305765457,0.77
247,-9999,-9999,-9999,-9999,-9999,-9999,2.33375280995754,0.77
248,-9999,-9999,-9999,-9999,-9999,-9999,2.21931054385076,0.77
249,-9999,-9999,-9999,-9999,-9999,-9999,1.62624693241465,0.77
250,1.10008986624,0.58,5.78489378688,0.74,6.93454248576,0.74,1.07072398784297,0.77
251,0.2268852336,0.58,7.1118377568,0.74,7.37238481056,0.74,2.22753760594972,0.77
252,1.65226201056,0.58,5.7615774768,0.74,7.43120998272,0.74,1.55871562886336,0.77
253,1.80390622752,0.58,5.26041689472,0.74,7.06673050272,0.74,1.01006392460559,0.77
254,-0.113132355264,0.58,5.94056414016,0.74,5.83023970368,0.74,1.65034410758609,0.77
255,-1.80817102656,0.58,6.437667456,0.74,4.63525546464,0.74,1.86154773583472,0.77
256,-0.215909861472,0.58,4.84561071072,0.74,4.63433194368,0.74,1.23638839264809,0.77
257,-9999,-9999,-9999,-9999,-9999,-9999,1.18001815447106,0.77
258,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
259,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
260,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
261,-0.178144080192,0.58,4.66204794912,0.74,4.4807888016,0.74,1.23565920798943,0.77
262,0.333861128352,0.58,3.98003290848,0.74,4.30528868928,0.74,0.769862146080603,0.77
263,-0.91279670256,0.58,5.6896154784,0.74,4.7590902864,0.74,1.98556486207233,0.77
264,-1.35065459232,0.58,5.03869922784,0.74,3.6731230272,0.74,1.78347793889265,0.77
265,-9999,-9999,-9999,-9999,-9999,-9999,0.733801165973819,0.77
266,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
267,0.945146915424,0.58,3.95096793984,0.74,4.87656422784,0.74,1.26960447847161,0.77
268,-0.209678689152,0.58,4.79973558528,0.74,4.57560016128,0.74,1.58285591999226,0.77
269,-0.364514760576,0.58,4.73453915616,0.74,4.36111501248,0.74,1.21111461697269,0.77
270,1.66636386432,0.58,2.29159793088,0.74,3.9559383504,0.74,0.549433025777845,0.77
271,0.395096793984,0.58,3.89545291584,0.74,4.29160190112,0.74,1.06058800181374,0.77
272,-0.336106633248,0.58,4.27789435968,0.74,3.9469625568,0.74,1.20062077796634,0.77
273,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
274,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
275,-9999,-9999,-9999,-9999,-9999,-9999,0.777400759750743,0.77
276,-0.335960322624,0.58,3.90671157024,0.74,3.57209606016,0.74,0.489935682769827,0.77
277,0.925714581696,0.58,2.6622826416,0.74,3.59215410528,0.74,0.515223521108418,0.77
278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
279,-9999,-9999,-9999,-9999,-9999,-9999,0.600729558273583,0.77
280,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
281,1.45826034912,0.58,2.50560575424,0.74,3.97853867232,0.74,0.37730977687011,0.77
282,1.14735546144,0.58,3.28666582368,0.74,4.4490362832,0.74,0.448966228726899,0.77
283,1.12235813568,0.58,2.91572169696,0.74,4.05355140288,0.74,-9999,-9999
284,-0.619130526912,0.58,3.4197254784,0.74,2.8160125632,0.74,0.426156041984191,0.77
285,-0.332526692448,0.58,2.9786663952,0.74,2.65598402112,0.74,0.543301091604026,0.77
286,-0.356537199744,0.58,3.22143826464,0.74,2.8679476464,0.74,0.965311553775861,0.77
287,-0.41266340784,0.58,2.7379283472,0.74,2.32650494784,0.74,0.983299208210139,0.77
288,-0.295548498144,0.58,2.54761039296,0.74,2.25341189568,0.74,0.549261804442677,0.77
289,-9999,-9999,-9999,-9999,-9999,-9999,0.238530199878975,0.77
290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
292,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
294,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
295,-9999,-9999,-9999,-9999,-9999,-9999,0.648332181659843,0.77
296,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
297,1.18427554656,0.58,1.5708157632,0.74,2.75392912608,0.74,0.0150057711118978,0.77
298,1.35121493088,0.58,1.29326139648,0.74,2.64418578144,0.74,0.0207504988177543,0.77
299,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
303,1.60447758336,0.58,0.905002808256,0.74,2.51029599552,0.74,0.142864667359787,0.77
304,-9999,-9999,-9999,-9999,-9999,-9999,0.560564552640783,0.77
305,1.5901163136,0.58,1.026718720128,0.74,2.61733103712,0.74,0.212073736423086,0.77
306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
307,-9999,-9999,-9999,-9999,-9999,-9999,0.308392982708589,0.77
308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
310,0.994540759488,0.58,1.20979170432,0.74,2.20494261024,0.74,0.204321493909457,0.77
311,0.888239346336,0.58,1.36539979776,0.74,2.2534949088,0.74,0.369850466460353,0.77
312,0.906003116352,0.58,1.15654916448,0.74,2.06293829184,0.74,0.367980487043911,0.77
313,0.764694032832,0.58,0.915315113088,0.74,1.68173166816,0.74,0.195481408962837,0.77
314,0.820478849472,0.58,0.777558991104,0.74,1.59994299168,0.74,0.150288096422764,0.77
315,0.587393573472,0.58,1.1642071248,0.74,1.75290504192,0.74,0.161858417445397,0.77
316,-9999,-9999,-9999,-9999,-9999,-9999,0.187061659591046,0.77
317,1.5280121232,0.58,0.703829850912,0.74,2.23101910656,0.74,0.141996614335637,0.77
318,1.77323287968,0.58,0.378106083648,0.74,2.15075579616,0.74,0.120519222107289,0.77
319,1.73385353088,0.58,0.300552113952,0.74,2.03420537568,0.74,0.0812108505654332,0.77
320,1.23639740928,0.58,0.567864736992,0.74,1.80490238496,0.74,0.131716391780365,0.77
321,1.06764211296,0.58,0.738450472608,0.74,1.80658340064,0.74,0.205121160506062,0.77
322,1.74886852896,0.58,0.647251221312,0.74,2.39398423776,0.74,0.14170157527554,0.77
323,1.42224303168,0.58,1.20728055744,0.74,2.62640022048,0.74,0.202137870332384,0.77
324,1.73121786432,0.58,0.699277618944,0.74,2.42835166944,0.74,0.258699356624881,0.77
325,1.003439765952,0.58,0.815548907808,0.74,1.81967872032,0.74,0.205893169637444,0.77
326,1.98742748256,0.58,0.652126166784,0.74,2.63627878176,0.74,0.17569190638839,0.77
327,1.41098437728,0.58,1.024839510624,0.74,2.43297965088,0.74,0.670312680019166,0.77
328,0.750233147328,0.58,0.705826316448,0.74,1.45717080192,0.74,0.493522621501726,0.77
329,0.871252786656,0.58,0.110930432256,0.74,0.984336371712,0.74,0.0234587458538556,0.77
330,1.17083779776,0.58,0.215202174624,0.74,1.38646437696,0.74,0.112890530096201,0.77
331,1.08842652288,0.58,0.509839603776,0.74,1.5974318448,0.74,0.241932880151211,0.77
332,0.743152128192,0.58,0.493338670848,0.74,1.23706151424,0.74,0.127154587608851,0.77
333,0.85466676528,0.58,0.259280066016,0.74,1.11490770816,0.74,0.0570100437002604,0.77
334,0.820560824928,0.58,0.211234147488,0.74,1.032995549664,0.74,0.00875344355951813,0.77
335,0.875180344896,0.58,-0.157762283904,0.74,0.71945395776,0.74,0.00324445924688003,0.77
336,1.15887353184,0.58,-0.24121537344,0.74,0.919584062784,0.74,0.00593301392620162,0.77
337,1.13663639232,0.58,-0.145971307872,0.74,0.992778806016,0.74,0.00723595770961781,0.77
338,1.14110872416,0.58,0.162432809568,0.74,1.3052256624,0.74,0.0321416864145681,0.77
339,1.03446280656,0.58,0.301930131744,0.74,1.3384309104,0.74,0.0581048138676371,0.77
340,1.29042857376,0.58,-0.178866294336,0.74,1.11447188928,0.74,0.014540168524916,0.77
341,1.74279819456,0.58,-0.1627057152,0.74,1.58244797664,0.74,0.0132040767490362,0.77
342,1.46825305344,0.58,0.483342853536,0.74,1.95330909024,0.74,0.0345360374635377,0.77
343,1.87198736256,0.58,0.0993820620672,0.74,1.9721841984,0.74,0.0352047817155069,0.77
344,1.67895072864,0.58,0.0224414555616,0.74,1.70302453344,0.74,0.0108611921501021,0.77
345,1.32506579808,0.58,0.309041243136,0.74,1.63766207808,0.74,0.0721424955755052,0.77
346,1.71161639136,0.58,0.00664356074688,0.74,1.72211755104,0.74,0.000438243481513238,0.77
347,1.33311807072,0.58,0.112739080608,0.74,1.44952321824,0.74,0.00567503484797616,0.77
348,1.033676257248,0.58,0.688815890496,0.74,1.72471171104,0.74,0.00384848999740413,0.77
349,1.20632590656,0.58,0.75802911696,0.74,1.96487904384,0.74,0.0327368970581197,0.77
350,1.74165676416,0.58,0.520542070272,0.74,2.26121512896,0.74,0.151411596888884,0.77
351,2.1343710816,0.58,0.128554117632,0.74,2.2617962208,0.74,0.0843432914773894,0.77
352,1.93789977984,0.58,0.31654977984,0.74,2.25317323296,0.74,0.0372743553319984,0.77
353,1.07866210464,0.58,0.501834026016,0.74,1.58199140448,0.74,-9999,-9999
354,1.5539537232,0.58,0.417020558976,0.74,1.970783352,0.74,0.0429212691452456,0.77
355,1.2435884208,0.58,0.762396644736,0.74,2.00555547264,0.74,0.563718587455698,0.77
356,1.08874819872,0.58,0.866976573312,0.74,1.955477808,0.74,0.141236822406792,0.77
357,2.0098514016,0.58,0.325628302176,0.74,2.33332240032,0.74,0.0779817892130188,0.77
358,1.80965488608,0.58,0.29499749856,0.74,2.10351095424,0.74,0.0638268271959774,0.77
359,1.39535715744,0.58,0.250904042208,0.74,1.64706331392,0.74,0.0792472334487141,0.77
360,0.809148596256,0.58,0.417656647008,0.74,1.22892622848,0.74,-9999,-9999
361,1.33544243808,0.58,0.236995193952,0.74,1.57300523424,0.74,0.132849777438405,0.77
362,1.17234241056,0.58,0.51197822928,0.74,1.68405603552,0.74,0.279312606891483,0.77
363,0.984503435616,0.58,0.352082508192,0.74,1.3374970128,0.74,0.0726231822915116,0.77
364,1.1851160544,0.58,0.0215198023968,0.74,1.20795503904,0.74,0.00443442121030169,0.77
365,0.996388839072,0.58,0.485231402016,0.74,1.48210586784,0.74,0.090488690827016,0.77
